"","LONGITUDE","LATITUDE","NAME","ADDRESS","ID","AADTT","FLEET","ID_2"
"1304",-102.008835,33.503601,"Indie Truck Stop","Rip Griffin Travel Center
US62/US82, 701 N. Dowden Rd
Wolfforth TX
Phone:79392

","1640",2640,118,"1664"
"1305",-101.7972,34.52883,"Pilot Travel Center","Pilot Travel Center
I-27 Exit 74 & Hwy 86
Tulia TX
Phone:

","1592",1627,138,"1665"
"1306",-103.018384,36.374134,"Indie Truck Stop","Allsups Valero
425 S 2nd St / US-87
Texline TX
Phone:79087

","1585",673,121,"1666"
"1307",-102.427425,35.235577,"Indie Truck Stop","Kevins Texas Quick Stop
I-40 Ex 36 (US385), 3650 Interstate 40
Vega TX
Phone:79092

","1609",4773,63,"1667"
"1308",-102.428558,35.236093,"Pilot Travel Center","Pilot Travel Center
I-40 & Hwy 385 Exit 36, 6555 US Hwy 385
Vega TX
Phone:79092

","1610",4773,63,"1668"
"1309",-102.074038,36.331678,"Indie Truck Stop","Express Lane Gophers
US287 and US54, 119 W. Texas St
Stratford TX
Phone:79084

","1570",2505,202,"1669"
"1310",-102.072189,36.332428,"Indie Truck Stop","Allsups Store
10 S Maple St
Stratford TX
Phone:79084

","1571",2505,202,"1670"
"1311",-102.072853,36.331394,"Pilot Travel Center","Pilot Travel Center
100 South Poplar St
Stratford TX
Phone:79084

","1572",2505,202,"1671"
"1312",-100.24907,35.229374,"Indie Truck Stop","Crossroads Valero
I-40 Ex 163, 1400 N Main St
Shamrock TX
Phone:79079

","1563",4872,81,"1672"
"1313",-100.24908,35.229773,"Indie Truck Stop","Midway Truck and Travel Center
I-40 Ex 163 (Hwy 83)
Shamrock TX
Phone:79079

","1564",4872,81,"1673"
"1314",-98.144388,28.487694,"Indie Truck Stop","Wolffs Travel Stop and Restaurant
I-37 Ex 69 (Hwy 72), 1085 Highway 72
Three Rivers TX
Phone:78071

","1586",7420,47,"1674"
"1315",-98.185,28.520703,"Loves Travel Stop","Loves Travel Stop
I-37, Exit 72, 2645 S. Hwy 37
Three Rivers TX
Phone:78071

","1587",3983,47,"1675"
"1316",-98.547882,28.470804,"Pilot Travel Center","Pilot Travel Center
3080 N. Hwy 16
Tilden TX
Phone:78072

","1588",1275,42,"1676"
"1317",-97.668041,27.775326,"Indie Truck Stop","Road Runner
I-77 Ex 892, 950 S. Highway 77
Robstown TX
Phone:78380

","1527",2862,652,"1677"
"1318",-97.654092,27.785019,"Indie Truck Stop","Snappy Foods
Hwy 44, 1200 E Highway 44
Robstown TX
Phone:78380

","1528",5263,652,"1678"
"1319",-97.530121,28.029308,"Indie Truck Stop","Sinton Travel Center
8140 N Hwy 77, 10.7 mi northeast of I-37 Exit 17
Sinton TX
Phone:78387

","1565",5285,157,"1679"
"1320",-98.641668,29.290671,"Indie Truck Stop","Timewise
I-35 Ex 141, 13437 I-35 S
San Antonio TX
Phone:78073

","1542",11528,120,"1680"
"1321",-98.617826,29.31101,"Loves Travel Stop","Loves Travel Stop
11361 S. I-35, I-35 Exit 144
San Antonio TX
Phone:78073

","1544",11813,120,"1681"
"1322",-98.667879,29.278176,"Indie Truck Stop","Tex Best Travel Center
I-35 Ex 140, 14650 Interstate 35 S
Von Ormy TX
Phone:78073

","1616",8640,120,"1682"
"1323",-98.666874,29.28011,"Pilot Travel Center","Pilot Travel Center
I-35, Exit 140, 14555 IH35 South
Von Ormy TX
Phone:78073

","1617",8640,120,"1683"
"1324",-98.413859,29.217497,"Indie Truck Stop","Ez Mart
4150 S Loop 1604 E
San Antonio TX
Phone:78257

","1541",7634,236,"1684"
"1325",-98.413801,29.218445,"Pilot Travel Center","Pilot Travel Center
4105 S Loop 1604
San Antonio TX
Phone:78264

","1546",7634,236,"1685"
"1326",-98.38027,29.43702,"Petro Center","Petro Center
I-10, Exit 581 at Ackerman Road, 1112 Ackerman Road
San Antonio TX
Phone:78219

","1545",32073,1132,"1686"
"1327",-98.380712,29.439626,"Pilot Travel Center","Pilot Travel Center
I-10 Exit 582 Ackerman Rd, 5619 I-10 East
San Antonio TX
Phone:78219

","1547",32073,1132,"1687"
"1328",-98.36180115,29.44330025,"TA Travel Center","TA Travel Center
I-10, Exit 583, Foster Rd., 6170 I.H.-10 East
San Antonio TX
Phone:78109

","1549",18501,1132,"1688"
"1329",-98.361572,29.446708,"Flying J Travel Plaza","Flying J Travel Plaza
I-10 Exit 583, 1815 N Foster Road
San Antonio TX
Phone:78244

","1540",18208,90,"1689"
"1330",-98.368809,29.546181,"Indie Truck Stop","Timewise
I-35 Ex 169, 11607 N Interstate 35
San Antonio TX
Phone:78233

","1543",37651,136,"1690"
"1331",-97.93753,29.871577,"Indie Truck Stop","San Marcos Truck Stop
I-35S Ex 204a Or I-35N Ex 204, 207 N Interstate 35
San Marcos TX
Phone:78666

","1551",14796,463,"1691"
"1332",-98.073395,29.541119,"Indie Truck Stop","Sunmart
I-10 Ex 601 (FM775), 6150 W I-10
Seguin TX
Phone:78155

","1559",9055,436,"1692"
"1333",-97.95141602,29.60157776,"Indie Truck Stop","Juds Food Stores
I-10/Hwy 123 Ex 610, 2999 N. 123 ByPass
Seguin TX
Phone:78155

","1560",10083,436,"1693"
"1334",-98.034142,29.562539,"Loves Travel Stop","Loves Travel Stop
I-10 Exit 604, 3158 West IH-10
Seguin TX
Phone:78155

","1561",9055,436,"1694"
"1335",-98.347369,30.4247,"Indie Truck Stop","Berkleys Travel Center
US281, 10541 US Highway 281 N
Round Mountain TX
Phone:78663

","1534",611,3,"1695"
"1336",-97.545387,30.918657,"Indie Truck Stop","JDs Travel Center
I-35S Ex 283 Or I-35N Ex 282, 15881 S I-35
Salado TX
Phone:76571

","1537",14030,77,"1696"
"1337",-97.047123,28.702247,"Indie Truck Stop","Speedy Stop
US77, 5684 US Highway 77 S.
Victoria TX
Phone:77905

","1612",7205,386,"1697"
"1338",-96.96679,28.77847,"Indie Truck Stop","Big Vic Truck Stop
US87 and US59, 4507 Port Lavaca Dr
Victoria TX
Phone:77905

","1613",5218,386,"1698"
"1339",-96.958766,28.782137,"Indie Truck Stop","Fastop Foods
US59, 4008 E Loop 175
Victoria TX
Phone:77905

","1614",5032,386,"1699"
"1340",-95.840284,29.063066,"Indie Truck Stop","T C Country Store
Hwy 35 and FM1728, 13179 Hwy 35N
Van Vleck TX
Phone:77480

","1608",1131,33,"1700"
"1341",-96.10711,29.354442,"Indie Truck Stop","Quick and Easy
Hwy 59, 8187 US Highway 59
Wharton TX
Phone:77488

","1627",536,181,"1701"
"1342",-96.902755,29.695018,"Pilot Travel Center","Pilot Travel Center
709 US Hwy 77, I-10 Exit 674
Schulenburg TX
Phone:78956

","1548",8316,40,"1702"
"1343",-96.776143,29.690178,"Loves Travel Stop","Loves Travel Stop
I-10 Exit 682, 900 S. Eagle St.
Weimar TX
Phone:78962

","1626",8787,80,"1703"
"1344",-96.222045,29.760262,"Indie Truck Stop","Sealy Truck Stop
5058 NW I 10 Frontage Road.
Sealy TX
Phone:77474

","1555",9146,309,"1704"
"1345",-96.152227,29.762086,"Indie Truck Stop","Sunmart
I-10 Ex 720 (Hwy 36), 2100 Hwy 36
Sealy TX
Phone:77474

","1556",10941,309,"1705"
"1346",-96.107218,29.777052,"Indie Truck Stop","Exxon
I-10 Ex 723 (FM1458), 5186 NE I-10 Frontage Rd
Sealy TX
Phone:77474

","1557",11588,309,"1706"
"1347",-96.33017,29.742348,"TA Travel Center","TA Travel Center
I-10, Exit 709, 6701 US Hwy 90
Sealy TX
Phone:77474

","1558",9146,309,"1707"
"1348",-95.905556,30.064458,"Loves Travel Stop","Loves Travel Stop
30711 FM 2920, 290
Waller TX
Phone:77484

","1620",6581,170,"1708"
"1349",-97.331925,31.1389531,"Indie Truck Stop","Southwest Travel Center
I-35 Ex 304, 12310 NW H K Dodgen Loop
Temple TX
Phone:76501

","1578",15442,122,"1709"
"1350",-95.778352,29.532657,"Indie Truck Stop","US 59 Fuel Mart
US59 and FM2218, 26111 Southwest Fwy
Rosenberg TX
Phone:77471

","1531",6380,176,"1710"
"1351",-95.858703,29.532893,"Indie Truck Stop","Rosenberg / Cottonwood T/C
2801 US Hwy 59, Cottomwood
Rosenberg TX
Phone:77471

","1532",5554,176,"1711"
"1352",-95.442738,30.120315,"Indie Truck Stop","Sunmart
I-45 Ex 73, 24627 Interstate 45
Woodlands TX
Phone:77380

","1641",15495,284,"1712"
"1353",-95.495313,30.436002,"Loves Travel Stop","Loves Travel Stop
I-45 Exit 95, 9600 Longstreet Rd
Willis TX
Phone:77318

","1632",10187,110,"1713"
"1354",-99.856583,32.458529,"AM Best","Wes-T-Go Travel
I-20 Exit 278
Tye TX
Phone:79563

","1593",9799,84,"1714"
"1355",-99.872854,32.46054,"Flying J Travel Plaza","Flying J Travel Plaza
I-20 & FM 707 Exit 277, I-20 Exit 277 101 N FM 707
Tye TX
Phone:79563

","1594",9609,84,"1715"
"1356",-97.306446,31.581588,"Indie Truck Stop","Smart Stop
Hwy 6, 8309 N. State Route 6
Woodway TX
Phone:76712

","1643",527,50,"1716"
"1357",-98.109465,32.61153,"Indie Truck Stop","Circle H Shell
I-20 Ex 386 (Hwy 281), 87125 I-20
Santo TX
Phone:76453

","1553",6017,56,"1717"
"1358",-97.915218,32.390066,"Indie Truck Stop","Meyers Kwik Stop
8315 W Highway 377
Tolar TX
Phone:76746

","1590",0,56,"1718"
"1359",-97.742837,32.742896,"Loves Travel Stop","Loves Travel Stop
2605 E. Bankhead Dr., I-20 Exit 410
Weatherford TX
Phone:76086

","1623",8599,155,"1719"
"1360",-97.82454,32.727455,"Pilot Travel Center","Pilot Travel Center
I-20 Exit 406, 1201 I-20 West
Weatherford TX
Phone:76087

","1625",6740,155,"1720"
"1361",-97.677911,32.748355,"Indie Truck Stop","Signature Travel Mart
20 Service Road
Willow Park TX
Phone:76087

","1633",9345,155,"1721"
"1362",-97.82217,32.729676,"Indie Truck Stop","Truck Travel
1118 West Park Avenue
Weatherford TX
Phone:81120

","1621",6740,367,"1722"
"1363",-97.822716,32.729774,"Indie Truck Stop","Mazen
I-20 Ex 406, 1110 W Park Ave
Weatherford TX
Phone:76086

","1622",6740,367,"1723"
"1364",-97.764566,32.739142,"Petro Center","Petro Center
I-20, Exit 409 at Cedar Lake Road, 2001 Santa Fe Dr
Weatherford TX
Phone:76086

","1624",8599,367,"1724"
"1365",-99.260201,33.594831,"Indie Truck Stop","Allsups Store
700 North Main Street
Seymour TX
Phone:76380

","1562",2296,92,"1725"
"1366",-99.298313,34.161818,"Indie Truck Stop","Cefco
798 Bentley Street
Vernon TX
Phone:76384

","1611",6940,173,"1726"
"1367",-98.4828,33.89056,"Flying J Travel Plaza","Flying J Travel Plaza
US 287 & Jacksboro Highway, 2311 Jacksboro Highway
Wichita Falls TX
Phone:76301

","1629",11006,290,"1727"
"1368",-98.468811,33.886704,"Loves Travel Stop","Loves Travel Stop
1124 Central Frwy. East, US 287
Wichita Falls TX
Phone:76301-7839

","1630",13918,290,"1728"
"1369",-97.171175,31.456307,"Pilot Travel Center","Pilot Travel Center
I-35 Exit 328, 8055 South I-35
Robinson TX
Phone:76706

","1526",16151,165,"1729"
"1370",-97.145439,31.5071,"Flying J Travel Plaza","Flying J Travel Plaza
I-35 & New Road, 2409 So New Road
Waco TX
Phone:76711

","1618",31079,11,"1730"
"1371",-97.103307,31.717545,"Indie Truck Stop","Gator Stop
I-35 Ex 346, 16075 N. I-35
Ross TX
Phone:76640

","1533",19130,92,"1731"
"1372",-97.108707,31.600494,"Indie Truck Stop","Ks Travel Center
I-35S Ex 338, 1520 Interstate 35 N
Waco TX
Phone:76705

","1619",25304,308,"1732"
"1373",-96.150981,31.597759,"Indie Truck Stop","Jet Truck Stop
I-45 Ex 189 (Hwy 179)
Teague TX
Phone:75860

","1576",9322,41,"1733"
"1374",-96.157678,31.59813,"Indie Truck Stop","Lucky Js Travel Center
680 I-45 South Teague
Teague TX
Phone:75860

","1577",9322,41,"1734"
"1375",-96.680321,32.591208,"Indie Truck Stop","Shell Truck Stop
103 S I-45
Wilmer TX
Phone:75125

","1634",10074,90,"1735"
"1376",-96.693475,32.622116,"Indie Truck Stop","Big Daddys General Store
I-45 Ex 272, 3700 N. I-45
Wilmer TX
Phone:75172

","1635",10575,90,"1736"
"1377",-96.535159,32.646448,"Indie Truck Stop","Valero Corner Store
US175, 531 E Malloy Bridge Rd
Seagoville TX
Phone:75159

","1554",3511,402,"1737"
"1378",-96.274631,32.703678,"Indie Truck Stop","QuikTrip
1619 State Hwy 34 S
Terrell TX
Phone:75160

","1580",7237,708,"1738"
"1379",-96.274191,32.699533,"Indie Truck Stop","Valero Corner Store
I-20 Ex 501 (Hwy 34), 1703 Highway 34 S.
Terrell TX
Phone:75160

","1581",7237,708,"1739"
"1380",-96.317803,32.723031,"Indie Truck Stop","Tiger Mart
I-20 Ex 498, 1100 FM 148
Terrell TX
Phone:75160

","1582",7832,708,"1740"
"1381",-96.419311,32.918189,"Loves Travel Stop","Loves Travel Stop
1990 E I-30, I-30 Exit 70
Rockwall TX
Phone:75087

","1529",11191,179,"1741"
"1382",-96.44999695,32.90739822,"TA Travel Center","TA Travel Center
I-30 at Route 205, Exit 68, 2105 South Goliad St.
Rockwall TX
Phone:75087

","1530",11605,179,"1742"
"1383",-96.322299,32.974071,"Indie Truck Stop","Exxon
I-30 Ex 77b, 1016 E Interstate 30
Royse City TX
Phone:75189

","1535",7163,239,"1743"
"1384",-96.322224,32.974207,"Indie Truck Stop","Sun Mart
926 E Interstate 30
Royse City TX
Phone:75189

","1536",7163,239,"1744"
"1385",-96.14994,32.669183,"Indie Truck Stop","McDonald Fuel Stop
I-20 Ex 509, 11468 E. I-20
Terrell TX
Phone:75161

","1579",6110,48,"1745"
"1386",-96.24410248,32.69079971,"TA Travel Center","TA Travel Center
I-20 & Wilson Rd., Exit 503, 1700 Wilson Road
Terrell TX
Phone:75161

","1583",6557,48,"1746"
"1387",-95.642465,32.50828,"Loves Travel Stop","Loves Travel Stop
1221 S Oak, I-20 Exit 540
Van TX
Phone:75790

","1603",9267,42,"1747"
"1388",-95.267232,32.341692,"Indie Truck Stop","Tyler Truck Stop
801 South SE Loop 323
Tyler TX
Phone:75701

","1595",11224,112,"1748"
"1389",-95.291603,32.390109,"Indie Truck Stop","Tyler Travel Center
407 E Northeast Loop 323
Tyler TX
Phone:75706

","1597",9989,118,"1749"
"1390",-95.283786,32.450164,"Pilot Travel Center","Pilot Travel Center
I-20 & FM 14, 12881 FM 14 A
Tyler TX
Phone:75706

","1601",9578,118,"1750"
"1391",-95.38727,32.46931,"Indie Truck Stop","Tyler Fuel Plaza
3512 South Main Street
Tyler TX
Phone:75771

","1600",11241,142,"1751"
"1392",-95.267386,32.382208,"Indie Truck Stop","Truck Express
3319 N. Northeast Loop 323
Tyler TX
Phone:75708

","1596",9801,120,"1752"
"1393",-95.205363,32.4239221,"Indie Truck Stop","Road Island Exxon
US271, 12010 Us Highway 271
Tyler TX
Phone:75708

","1598",9386,120,"1753"
"1394",-95.13752,32.44084,"Indie Truck Stop","Texas Best Smoke House
16243 U.S. 271
Tyler TX
Phone:75708

","1599",9386,41,"1754"
"1395",-97.164158,33.436777,"Indie Truck Stop","A P Travel Center
I-35 Ex 483 (E Lone Oak Rd), 13965 S I-35
Valley View TX
Phone:76272

","1602",6983,704,"1755"
"1396",-96.885485,33.67408,"Indie Truck Stop","Lucky Truck Stop
31242 Hwy 82
Whitesboro TX
Phone:76273

","1628",1021,122,"1756"
"1397",-96.3376,33.43599,"Indie Truck Stop","Kwik Chek #17
US 69 & TX 121
Trenton TX
Phone:

","1591",1390,20,"1757"
"1398",-95.634798,33.1178,"Pilot Travel Center","Pilot Travel Center
I-30 Exit 122, 1200 South Hillcrest
Sulphur Springs TX
Phone:75482

","1573",10927,494,"1758"
"1399",-95.111757,33.162571,"Indie Truck Stop","Winfield Travel Center
I-30 Exit 153, 101 E 7th St, NE corner of exit
Winfield TX
Phone:75493

","1636",6396,0,"1759"
"1400",-94.384317,29.820633,"Indie Truck Stop","JP Truck Stop
I-10 Ex 829 (Hwy 124), 45950 I-10 E
Winnie TX
Phone:77665

","1637",12749,91,"1760"
"1401",-94.384553,29.831551,"Indie Truck Stop","Speedy Stop
I-10 Ex 829 (FM1663)
Winnie TX
Phone:77665

","1638",12749,91,"1761"
"1402",-94.383637,29.833278,"Indie Truck Stop","Bingo Travel Plaza
I-10 Ex 829, 46002 Ih 10
Winnie TX
Phone:77665

","1639",12749,91,"1762"
"1403",-94.04365,30.11257,"Indie Truck Stop","Gateway Travel Center
1480 W. Freeway, Eastbound Exit 858, Westbound Exit 859
Vidor TX
Phone:77662

","1615",13937,195,"1763"
"1404",-94.386688,30.669135,"Indie Truck Stop","Lone Star Stop
US69/US287, 7503 Route 69 S.
Woodville TX
Phone:75979

","1642",990,21,"1764"
"1405",-94.399301,31.906244,"Indie Truck Stop","Timpson Quick Stop
US59 and US87, 692 N First St
Timpson TX
Phone:75975

","1589",4354,50,"1765"
"1406",-94.098868,33.395341,"Indie Truck Stop","Exxon
US59, 4020 Lake Drive
Texarkana TX
Phone:75501

","1584",2325,295,"1766"
"1407",-93.455993,32.937133,"Indie Truck Stop","Timbertand Truck Stop
US371, 26026 Highway 371
Sarepta LA
Phone:71071

","792",713,0,"1767"
"1408",-90.813101,29.67896,"Indie Truck Stop","Rebecca Convenient Store
US90 Ex 200 (Hwy 311), 1784 Route 311
Schriever LA
Phone:70395

","793",3466,0,"1768"
"1409",-90.823159,29.743326,"Indie Truck Stop","Jubilee Exxon
Hwy 20, 301 Route 20
Schriever LA
Phone:70395

","794",1240,0,"1769"
"1410",-93.660497,32.37776,"Indie Truck Stop","Relay Station
10281 Highway 1
Shreveport LA
Phone:71115

","795",1053,0,"1770"
"1411",-93.899095,32.445002,"Indie Truck Stop","Quick Services Citgo
I-20 Ex 8, 6901 W Bert Kouns Industrial Loop
Shreveport LA
Phone:71129

","796",13570,0,"1771"
"1412",-93.767232,32.53375,"Indie Truck Stop","Silver Dollar
1324 North Market Street
Shreveport LA
Phone:71107

","797",29647,0,"1772"
"1413",-93.887251,32.62539,"Indie Truck Stop","Elsie Auto Truck Plaza
7101 Highway 1
Shreveport LA
Phone:71107

","798",856,0,"1773"
"1414",-93.900653,32.444671,"Petro Center","Petro Center
I-20, Exit 8 at Industrial Loop, 6910 W. Bert Kouns/Industrial Loop
Shreveport LA
Phone:71129

","799",13570,0,"1774"
"1415",-91.843156,30.999795,"Indie Truck Stop","Maddies One Stop
15972 Hwy 1
Simmesport LA
Phone:71369

","800",51,0,"1775"
"1416",-92.768357,32.540736,"Indie Truck Stop","Texaco Station Simsboro
4331 Hwy 563
Simsboro LA
Phone:71275

","801",8464,0,"1776"
"1417",-89.761619,30.246599,"Indie Truck Stop","Kangaroo
I-10 Ex 263 (Hwy 433), 368 Voters Rd.
Slidell LA
Phone:70461

","802",11833,0,"1777"
"1418",-89.761504,30.246604,"Indie Truck Stop","Fleet Travel Center
368 Voters Road
Slidell LA
Phone:70461

","803",11833,0,"1778"
"1419",-89.75109863,30.28639984,"TA Travel Center","TA Travel Center
I-10, Exit 266, 1682 Gause Blvd
Slidell LA
Phone:70461

","804",24871,0,"1779"
"1420",-90.878054,30.169414,"Indie Truck Stop","Sorrento Super Stop Texaco
I-10 Ex 182 (Hwy 22), 7140 Highway 22
Sorrento LA
Phone:70778

","805",8727,0,"1780"
"1421",-90.878762,30.169919,"Indie Truck Stop","Speedy Junction
7139 Highway 22
Sorrento LA
Phone:70778

","806",8727,0,"1781"
"1422",-93.467096,33.018126,"Indie Truck Stop","Cash Magic
US371, 1007 N Arkansas St
Springhill LA
Phone:71075

","807",835,0,"1782"
"1423",-90.932561,30.094809,"Indie Truck Stop","Lucky Star Auto Truck Stop
10586 Highway 70 W
St James LA
Phone:70346

","808",1558,0,"1783"
"1424",-90.29969025,29.97370911,"Indie Truck Stop","St Rose Travel Center
10405 Airline Hwy
St Rose LA
Phone:70087

","809",18747,0,"1784"
"1425",-90.298562,29.972892,"Indie Truck Stop","St. Rose Travel Center LLC
I-310 Ex 2 (Hwy 61), 10405 Airline Highway
St Rose LA
Phone:70087

","810",18747,0,"1785"
"1426",-93.665056,30.319026,"Indie Truck Stop","Starks Truck Stop
Hwy 12, 4344 Route 12
Starks LA
Phone:70661

","811",59,0,"1786"
"1427",-93.358667,30.212252,"Indie Truck Stop","Wagin Cajun
I-10 Ex 21, 2706 S Beglis Pkwy
Sulphur LA
Phone:70663

","812",17172,0,"1787"
"1428",-93.376308,30.2132,"Indie Truck Stop","Mission Fuel
2700 Ruth Street
Sulphur LA
Phone:70664

","813",17172,0,"1788"
"1429",-91.199325,32.396428,"Indie Truck Stop","Kangaroo Express
I-20 Ex 171 (US65), 1503 Hwy 65
Tallulah LA
Phone:71282

","814",7748,0,"1789"
"1430",-91.200026,32.396466,"Indie Truck Stop","TaMah Truck Stop
266 U.S. 65
Tallulah LA
Phone:71282

","815",7748,0,"1790"
"1431",-91.197617,32.388351,"Loves Travel Stop","Loves Travel Stop
I-20, Exit 171, 227 Hwy 65 S.
Tallulah LA
Phone:71282

","816",6483,0,"1791"
"1432",-91.20059967,32.3885994,"TA Travel Center","TA Travel Center
I-20 and U.S. 65, Exit 171
Tallulah LA
Phone:71282

","817",12712,0,"1792"
"1433",-90.816149,29.774288,"Indie Truck Stop","Colonels Truck Plaza
213 West Park Avenue
Thibodaux LA
Phone:70301

","818",4105,0,"1793"
"1434",-90.859178,29.784511,"Indie Truck Stop","Adventure Truck Plaza and Casino
1809 Highway 3185
Thibodaux LA
Phone:70301

","819",2659,0,"1794"
"1435",-90.821231,29.799762,"Indie Truck Stop","Acadia Truck Plaza
103 East Bayou Road
Thibodaux LA
Phone:70301

","820",5292,0,"1795"
"1436",-90.520784,30.577204,"Indie Truck Stop","Hoppin Harteys Travel Center
13154 Highway 442 W
Tickfaw LA
Phone:70466

","821",9359,0,"1796"
"1437",-90.498051,30.577446,"Indie Truck Stop","Tickfaw Pit Stop
14069 Highway 442 W
Tickfaw LA
Phone:70466

","822",9359,0,"1797"
"1438",-91.467039,31.575537,"Indie Truck Stop","Kaisers Mobil
Hwy 84, 4291 Highway 84 W
Vidalia LA
Phone:71373

","823",4021,0,"1798"
"1439",-93.637985,30.151168,"Indie Truck Stop","Delta Town Truck Stop
I-10 Ex 4, 2470 Toomey Rd
Vinton LA
Phone:70668

","824",13539,0,"1799"
"1440",-93.639693,30.152002,"Indie Truck Stop","Tobacco Plus
I-10 Ex 4, 2217 Old Highway 90
Vinton LA
Phone:70668

","825",13539,0,"1800"
"1441",-93.637204,30.158152,"Indie Truck Stop","Longhom Truck Car Plaza
I-10 Ex 4, 2374 Highway 109 S.
Vinton LA
Phone:11020

","826",13539,0,"1801"
"1442",-93.63759,30.161009,"Indie Truck Stop","Cash Magic
I-10 Ex 4 (Hwy 109), 2334 Hwy 109 South
Vinton LA
Phone:70668

","827",13539,0,"1802"
"1443",-93.58624,30.178758,"Indie Truck Stop","Delta Fuel Stop
1907 West St
Vinton LA
Phone:70668

","828",13539,0,"1803"
"1444",-93.58812,30.17292,"Loves Travel Stop","Loves Travel Stop
I-10 Exit 7, 2024A West Street
Vinton LA
Phone:70668

","829",13539,0,"1804"
"1445",-92.191999,32.508099,"Pilot Travel Center","Pilot Travel Center
I-20 Exit 112, 300 Well Road
West Monroe LA
Phone:71292

","830",9309,0,"1805"
"1446",-90.20871,29.911077,"Indie Truck Stop","Avondale Truck Stop
US90, 3110 Route 90 W.
Westwego LA
Phone:70094

","831",8183,0,"1806"
"1447",-92.463828,31.164083,"Indie Truck Stop","Moon and Star
I-49S Ex 73, 500 Robinson Bridge Rd
Woodworth LA
Phone:71485

","832",4288,0,"1807"
"1448",-90.960553,32.315658,"Indie Truck Stop","Delta Discount
I-20 Ex 186 (US80)
Vicksburg MS
Phone:39181

","833",10143,0,"1808"
"1449",-96.686152,34.774878,"Loves Travel Stop","Loves Country Store
524 West Main
Ada OK
Phone:74820

","943",2548,0,"1809"
"1450",-96.669484,34.776835,"Loves Travel Stop","Loves Country Store
300 N. Mississippi
Ada OK
Phone:74820

","944",2101,0,"1810"
"1451",-94.953644,36.698212,"Indie Truck Stop","Buffalo Ranch Travel Center
21600 S Hwy 69
Afton OK
Phone:74331

","945",7562,0,"1811"
"1452",-94.929471,36.707427,"Indie Truck Stop","Buffalo Ranch Travel Center
I-44 Ex 302, 21600 S. Highway 69
Afton OK
Phone:74331

","946",7320,0,"1812"
"1453",-99.29969,34.637374,"Indie Truck Stop","EZ Go
US62, 2516 East Broadway
Altus OK
Phone:73521

","947",1077,0,"1813"
"1454",-99.334495,34.644021,"Loves Travel Stop","Loves Country Store
619 N. Main
Altus OK
Phone:73521

","948",1014,0,"1814"
"1455",-98.65256,36.797456,"Loves Travel Stop","Loves Country Store
607 E. Oklahoma Blvd.
Alva OK
Phone:73717

","949",1285,0,"1815"
"1456",-95.635026,34.231882,"Indie Truck Stop","Jim Rays Quick Stop
Hwy 3/Hwy 7, 904 W Main St
Antlers OK
Phone:74523

","950",668,0,"1816"
"1457",-97.168056,34.20206,"Flying J Travel Plaza","Flying J Travel Plaza
I-35 & Exit 33, 2450 Cooper Drive
Ardmore OK
Phone:73401

","951",8829,0,"1817"
"1458",-97.14092,34.174068,"Loves Travel Stop","Loves Country Store
930 West Broadway
Ardmore OK
Phone:73401

","952",9351,0,"1818"
"1459",-97.170773,34.188225,"Loves Travel Stop","Loves Travel Stop
3201 12th N.W., I-35 Exit 32
Ardmore OK
Phone:73401

","953",8762,0,"1819"
"1460",-96.12597,34.391485,"Indie Truck Stop","Dal Fuel Dalinger Oil Co
US69/US75, 502 N Mississippi Ave
Atoka OK
Phone:74525

","954",7831,0,"1820"
"1461",-96.141025,34.366934,"Loves Travel Stop","Loves Travel Stop
1811 S. Mississippi, US 69-75
Atoka OK
Phone:74525

","955",7108,0,"1821"
"1462",-96.140408,34.36596,"Pilot Travel Center","Pilot Travel Center
US 69 & Redbud Lane, 1954 S. Mississippi Avenue
Atoka OK
Phone:74525

","956",7426,0,"1822"
"1463",-100.51913,36.809774,"Loves Travel Stop","Loves Country Store
801 Douglas
Beaver OK
Phone:73932

","957",672,0,"1823"
"1464",-95.22121,36.56629,"AM Best","Big Cabin Truck Plaza
I-44 Hwy . 69 Exit 283
Big Cabin OK
Phone:

","958",8820,0,"1824"
"1465",-97.340328,36.534821,"AM Best","Cimarron Travel Plaza
I-35 Exit 203 and Hwy 15
Billings OK
Phone:

","959",5889,0,"1825"
"1466",-97.337279,36.811964,"Indie Truck Stop","Jiffy Trip
I-35 Ex 222 (Hwy 11), 4416 W Doolin Ave
Blackwell OK
Phone:74631

","960",5364,0,"1826"
"1467",-102.502463,36.729614,"Indie Truck Stop","Black Mesa Shell
US385 and US412, 900 E Main
Boise City OK
Phone:73933

","961",1878,0,"1827"
"1468",-102.5003,36.729194,"Loves Travel Stop","Loves Country Store
900 East Main, 287 Exit 56
Boise City OK
Phone:73933

","962",1878,0,"1828"
"1469",-97.34069824,36.93910217,"Indie Truck Stop","Kanza Travel Plaza
231 U.S. 177
Braman OK
Phone:74632

","963",5236,0,"1829"
"1470",-94.739924,34.004778,"Indie Truck Stop","Broken Bow Travel Plaza
US259/US70, 1800 S. Park Dr.
Broken Bow OK
Phone:74728

","964",1107,0,"1830"
"1471",-94.739957,34.022267,"Loves Travel Stop","Loves Country Store
504 South Park Ave.
Broken Bow OK
Phone:74728

","965",1377,0,"1831"
"1472",-99.63009,36.841361,"Loves Travel Stop","Loves Country Store
Bruel & Hwy 64
Buffalo OK
Phone:73834

","966",182,0,"1832"
